-*	/fruits*/shape	/fruits*/shape	/fruits*/texture	/fruits*/texture	/fruits*/position	/fruits*/position	/fruits*/hairs	/fruits*/hairs	/fruits*/growth form	/fruits*/growth form	/fruits*/colour	/fruits*/colour	/fruits/apex*/shape	/fruits/apex*/shape	/fruits/apex*/texture	/fruits/apex*/texture	/fruits/apex*/position	/fruits/apex*/position	/fruits/dimensions (merged)*/length	/fruits/dimensions (merged)*/length/minimum	/fruits/dimensions (merged)*/length/maximum	/fruits/dimensions (merged)*/width	/fruits/dimensions (merged)*/width/minimum	/fruits/dimensions (merged)*/width/maximum	/fruits/dimensions (merged)*/texture	/fruits/dimensions (merged)*/texture	/fruits/stigma*	/fruits/stigma*	/fruits/stigma*/minimum	/fruits/stigma*/maximum	/fruits/stigma*/shape	/fruits/stigma*/shape	/fruits/stigma*/hairs	/fruits/stigma*/hairs	/fruits/stigma*/growth form	/fruits/stigma*/growth form	/habit*	/habit*	/habit*/minimum	/habit*/maximum	/habit*/environment	/habit*/environment	/habit*/shape	/habit*/shape	/habit*/texture	/habit*/texture	/habit*/hairs	/habit*/hairs	/habit*/growth form	/habit*/growth form	/habit*/colour	/habit*/colour	/habit/height*	/habit/height*	/habit/height*/minimum	/habit/height*/maximum	/inflorescences*	/inflorescences*	/inflorescences*/minimum	/inflorescences*/maximum	/inflorescences*/shape	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/position	/inflorescences*/growth form	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences*/colour	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/colour	/inflorescences/floral bracts*/colour	/inflorescences/growth form*	/inflorescences/growth form*/growth form	/inflorescences/growth form*/growth form	/inflorescences/peduncle*	/inflorescences/peduncle*	/inflorescences/peduncle*/minimum	/inflorescences/peduncle*/maximum	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle*/colour	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*/minimum	/inflorescences/peduncle/length*/maximum	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/position*/position	/inflorescences/position*/colour	/inflorescences/position*/colour	/inflorescences/rachises*	/inflorescences/rachises*/hairs	/inflorescences/rachises*/hairs	/inflorescences/rachises*/colour	/inflorescences/rachises*/colour	/inflorescences/spikes*	/inflorescences/spikes*/shape	/inflorescences/spikes*/shape	/inflorescences/spikes*/growth form	/inflorescences/spikes*/growth form	/inflorescences/spikes*/colour	/inflorescences/spikes*/colour	/inflorescences/spikes/length*	/inflorescences/spikes/length*	/inflorescences/spikes/length*/minimum	/inflorescences/spikes/length*/maximum	/infructescences*	/infructescences*/growth form	/infructescences*/growth form	/infructescences*/colour	/infructescences*/colour	/infructescences/dimensions (merged)*	/infructescences/dimensions (merged)*/length	/infructescences/dimensions (merged)*/length	/infructescences/dimensions (merged)*/length/minimum	/infructescences/dimensions (merged)*/length/maximum	/infructescences/dimensions (merged)*/width	/infructescences/dimensions (merged)*/width	/infructescences/dimensions (merged)*/width/minimum	/infructescences/dimensions (merged)*/width/maximum	/infructescences/dimensions (merged)*/texture	/infructescences/dimensions (merged)*/texture	/internodes*	/internodes*	/internodes*/minimum	/internodes*/maximum	/internodes*/shape	/internodes*/shape	/internodes*/hairs	/internodes*/hairs	/internodes*/colour	/internodes*/colour	/leaves*	/leaves*	/leaves*/minimum	/leaves*/maximum	/leaves*/shape	/leaves*/shape	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/texture	/leaves/blade*/hairs	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade*/colour	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/apex*/shape	/leaves/blade/apex*/margin type	/leaves/blade/apex*/margin type	/leaves/blade/apex*/hairs	/leaves/blade/apex*/hairs	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/shape	/leaves/blade/base*/hairs	/leaves/blade/base*/hairs	/leaves/blade/base*/growth form	/leaves/blade/base*/growth form	/leaves/blade/base*/colour	/leaves/blade/base*/colour	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*/minimum	/leaves/blade/base/differential distance*/maximum	/leaves/blade/dimensions*	/leaves/blade/dimensions*/length	/leaves/blade/dimensions*/length	/leaves/blade/dimensions*/length/minimum	/leaves/blade/dimensions*/length/maximum	/leaves/blade/dimensions*/width	/leaves/blade/dimensions*/width	/leaves/blade/dimensions*/width/minimum	/leaves/blade/dimensions*/width/maximum	/leaves/blade/dimensions*/growth form	/leaves/blade/dimensions*/growth form	/leaves/blade/margins*	/leaves/blade/margins*	/leaves/blade/margins*/minimum	/leaves/blade/margins*/maximum	/leaves/blade/margins*/shape	/leaves/blade/margins*/shape	/leaves/blade/margins*/hairs	/leaves/blade/margins*/hairs	/leaves/blade/shape*	/leaves/blade/shape*	/leaves/blade/shape*/minimum	/leaves/blade/shape*/maximum	/leaves/blade/shape*/shape	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/texture	/leaves/blade/texture*/colour	/leaves/blade/texture*/colour	/leaves/petiole*	/leaves/petiole*	/leaves/petiole*/minimum	/leaves/petiole*/maximum	/leaves/petiole*/shape	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/texture	/leaves/petiole*/position	/leaves/petiole*/position	/leaves/petiole*/hairs	/leaves/petiole*/hairs	/leaves/petiole*/colour	/leaves/petiole*/colour	/leaves/petiole/length*	/leaves/petiole/length*/minimum	/leaves/petiole/length*/maximum	/leaves/veins*	/leaves/veins*/minimum	/leaves/veins*/maximum	/leaves/veins*/shape	/leaves/veins*/shape	/leaves/veins*/texture	/leaves/veins*/texture	/leaves/veins*/position	/leaves/veins*/position	/leaves/veins*/hairs	/leaves/veins*/hairs	/leaves/veins*/growth form	/leaves/veins*/growth form	/leaves/veins*/colour	/leaves/veins*/colour	/stems*/shape	/stems*/shape	/stems*/texture	/stems*/texture	/stems*/hairs	/stems*/hairs	/stems*/growth form	/stems*/growth form	/stems*/colour	/stems*/colour	/stems/length*	/stems/length*/minimum	/stems/length*/maximum	/habitat*/environment	/habitat*/environment	/habitat*/growth form	/habitat*/growth form	/habitat*/colour	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/minimum	/habitat/altitude*/maximum
Peperomia popayanensis 	1000000000000000000000000000000000000000000000000000000	ellipsoid	0	-	0	-	0	-	0	-	0	-	10000000000000	slender	0	-	0	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Terrestrial, ascending, almost glabrous herb, rooting at nodes. 	-	-	-	0	-	10000000000000000000	 nodes	0	-	100	glabrous	1000000	ascending	0	-	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle slender, |, with 2-3 caducous bracts, green; 	-	2	3	10000000000000	slender	0	-	1	green	3-7 cm long	-	3	7	axillary	10	axillary	0	-	-	0	-	0	-	spike |, green; 	0	-	0	-	1	green	17 cm long	17	-	-	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate, slightly subpeltate;      	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	-	0	-	0	-	0	-	0	-	apex acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base rounded to cordulate, minutely ciliate towards apex; 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	10000000	ciliat	0	-	0	-	-	-	-	-	to 12 x 7 cm	12	12	-	-	7	7	-	-	0	-	-	-	-	-	0	-	0	-	ovate	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	ovat	coriaceous	1000000	coriaceous	0	-	petiole 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	-	20	-	2	3	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	100	glabrous	0	-	1	green	-	-	-	0	-	0	-	0	-	-	-	-
Peperomia purpurinervis 	10000000000000000000000000000000000000000	globos,ovoid	100000000000	smooth	0	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	stigma apical.	-	-	-	0	-	0	-	0	-	Epiphytic, terrestrial or epilithic herb, creeping to ascending. 	-	-	-	100000000000000000	terrestrial	0	-	0	-	0	-	1000001	creeping,ascending	0	-	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle not slender, |, glabrous or minutely pubescent; 	-	-	-	100000000000000000000000000000000000000000000000	not slender	100000000000000000	glabrous,minutely pubescent	0	-	0.5-2.5 cm long	-	0.5	2.5	terminal	1000	terminal	0	-	-	0	-	0	-	spike erect, |, yellow or pale green or greenish white, laxly flowered; 	0	-	10000000	erect	1000000000110000000	green,red,white,yellow	5-7 cm long	-	5	7	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate, basely attached;      	-	-	-	0	-	blade |, maybe sparsely ciliate, 	0	-	0	-	10000000	ciliat	0	-	apex acute to obtuse, 	1001000000000000	acut,obtus	0	-	0	-	base acute or obtuse, glabrous or slightly hirtellous, green above, often magenta-red below; 	1001000000000000	acut,obtus	100100	glabrous,hirtellous	0	-	10000000010000000	green,magenta,red	-	-	-	-	1-3.5 x 0.8-2.3 cm	1-3.5	-	1	3.5	0.8-2.3	-	0.8	2.3	0	-	-	-	-	-	0	-	0	-	elliptic, subobovate or broadly ovate	-	-	-	100000000000000000000000000000000000000000000000000000000000	elliptic,subobovat	fleshy-coriaceous	1001000	coriaceous,fleshy	0	-	petiole 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	0.2	1	3	-	-	0	-	0	-	0	-	0	-	0	-	10000000	red	0	-	0	-	100000100000000000	glabrous,hairs,minutely pubescent	0	-	100000100	reddish,white	-	10	28	11000000000	sandston,dense forest	0	-	0	-	-	1120	2750
Peperomia quadrangularis 	10100000	ovoid,stipitat	110000010000	smooth,verruculos,papillat	0	-	0	-	0	-	1000000	brown	0	-	0	-	0	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epiphytic or epilithic herb, creeping or hanging, sometimes mat-forming. 	-	-	-	0	-	0	-	0	-	0	-	100000001001	creeping,hanging,mat	0	-	-	-	-	-	Inflorescence |, solitary or two together, 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	oblong,rounded	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle not slender, |, pubescent, 2-bracteate, red, brownish or green; 	2	-	-	100000000000000000000000000000000000000000000000	not slender	0	-	11000001	brown,green,red	0.5-4 cm long	-	0.5	4	axillary or occasionally terminal	1010	axillary,terminal	0	-	rachis strongly ridged (at least when dried). 	0	-	0	-	spike |, green or yellow-green, laxly to moderately flowered; 	0	-	0	-	1000000000010000000	green,red,yellow	up to 6 cm long	-	-	6	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	internodes 2-6 cm long |, green brownish or reddish. 	-	2	6	0	-	0	-	1000101	brown,green,reddish	Leaves opposite, basely attached;      	-	-	-	0	-	-	0	-	0	-	0	-	0	-	apex obtuse, rounded or slightly acute, 	10000000000000000000000000000000000000000000000000000000000000000000000	acut,obtus,rounded	0	-	0	-	base acute to rounded, dark green above, with paler veins beneath, minutely puberulent above, sparsely so and glabrescent beneath; 	10000000000000000000000000000000000000000000000000000000000000000000000	acut,rounded	10001000000	glabrescent,puberulent	0	-	1	green	-	-	-	-	1-4.5 x 0.8-2.2 cm	1-4.5	-	1	4.5	0.8-2.2	-	0.8	2.2	0	-	margin ciliate, 	-	-	-	0	-	10000000	ciliat	broadly elliptic, obovate or orbicular	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000	elliptic,orbicular,obovat	fleshy coriaceous	1001000	coriaceous,fleshy	0	-	petiole |, glabrous or minutely pubescent; 	-	-	-	0	-	0	-	0	-	100000000000000000	glabrous,minutely pubescent	0	-	-	0.1	0.5	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	100000000000000	quadrangular	0	-	100000000000000000	minutely pubescent	0	-	0	-	-	-	-	0	-	0	-	0	-	-	-	200
Peperomia quadrifolia 	1000000000000000000000000000000000000000000000000000000000000	subglobos,ovoid	0	-	0	-	0	-	0	-	1000000	brown	1000000000000000000000000000000000000000000000000000000000000000000	attenuat,stylos	0	-	0	-	-	-	-	-	-	-	0	-	stigma apical.	-	-	-	0	-	0	-	0	-	Epiphytic, trailing, glabrous herb. 	-	-	-	0	-	0	-	0	-	100	glabrous	10	trailing	0	-	-	-	-	-	Inflorescence |, solitary, 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle not slender, |, green; 	-	-	-	100000000000000000000000000000000000000000000000	not slender	0	-	1	green	up to 1.7 cm long	-	-	1.7	terminal	1000	terminal	0	-	-	0	-	0	-	spike |, densely flowered, green; 	0	-	0	-	10000001	green,red	1-3.5 (according to Henkel 946, to 10) cm long	-	1	10	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves in whorls of 3-6, usually 4, basely attached;      	-	3	6	0	-	-	0	-	0	-	0	-	0	-	apex emarginate, occasionally with hairs in indentation, 	0	-	1	dentat	100000000000	hairs	base acute; 	1000000000000	acut	0	-	0	-	0	-	-	-	-	-	0.6-1.8 x 0.4-1.0 cm	0.6-1.8	-	0.6	1.8	0.4-1.0	-	0.4	1	0	-	-	-	-	-	0	-	0	-	subspathulate, or elliptic-, or oblong-obovate	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000	elliptic,oblong,obovat,subspathulat	fleshy-coriaceous	1001000	coriaceous,fleshy	0	-	petiole 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	0.1	0.4	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	100	glabrous	11000000	erect,ascending	101	green,reddish	-	-	25	0	-	0	-	0	-	-	1000	2800
Peperomia reptans 	1000000000010000000000000000000000000000000000000000000000000	subglobos,ovoid,hooked	0	-	1	subapical	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epiphytic, terrestrial or epilithic herb, creeping. 	-	-	-	100000000000000000	terrestrial	0	-	0	-	0	-	1	creeping	0	-	-	-	-	-	Inflorescence single, 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	0	-	0	-	-	0	-	peduncle not slender, often bracteate, |, longer than spike, pubescent, sometimes red; 	-	-	-	100000000000000000000000000000000000000000000000	not slender	0	-	10000000	red	3-6 cm long	-	3	6	axillary	10	axillary	0	-	-	0	-	0	-	spike |, green or yellow, densely flowered; 	0	-	0	-	1000000000010000000	green,red,yellow	1-2.5 cm long	-	1	2.5	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate, basely attached;      	-	-	-	0	-	blade |, dark green above, light green beneath, |, 	0	-	0	-	0	-	1	green	apex acutely obtuse, 	1001000000000000	acut,obtus	0	-	0	-	base cordate, cordulate or rounded, brown appressed-pilose above, below light green (Tillett), red with green (Persaud) or brown (Hahn) stripes and white hairs (Persaud); 	10000000000000000000000000000000000000000000000000000000000000000000000	cordat,rounded	100000001000	hairs,pilose	0	-	111000001	brown,green,red,white	-	-	-	-	0.8-2.5 x 0.8-2.5 cm	0.8-2.5	-	0.8	2.5	0.8-2.5	-	0.8	2.5	0	-	margin ciliate, 	-	-	-	0	-	10000000	ciliat	broadly ovate to deltoid	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	deltoid,ovat	fleshy, coriaceous	1001000	coriaceous,fleshy	0	-	petiole |, retrorsely appressed-pubescent; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	1	1.5	-	5	7	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	0	-	10000001	green,red	-	-	-	0	-	0	-	0	-	-	300	1900
Peperomia rhombea 	1000000000000000000000000000000000000000000000000000000	ellipsoid,ovoid,stipitat	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	-	0.9	1	-	-	-	0	-	stigma apical.	-	-	-	0	-	0	-	0	-	Epiphytic, stoloniferous herb. 	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	-	Inflorescence |, solitary, simple; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle |, minutely pubescent; 	-	-	-	0	-	100000000000000000	minutely pubescent	0	-	0.8-3.7 cm long	-	0.8	3.7	terminal	1000	terminal	0	-	-	0	-	0	-	spike 	0	-	0	-	0	-	2.2-6 cm long	-	2.2	6	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves in whorls of 3-5, usually 4;      	-	3	5	0	-	-	0	-	0	-	0	-	0	-	-	0	-	0	-	0	-	-	0	-	0	-	0	-	0	-	-	-	-	-	1.3-1.5 x 0.4-1 cm	1.3-1.5	-	1.3	1.5	0.4-1	-	0.4	1	0	-	margin ciliolate at apex, obtuse at apex, narrowly acute at base, glabrous above, sparsely minutely pubescent below; 	-	-	-	1001000000000000	acut,obtus	101000000000000000	ciliolat,glabrous,minutely pubescent	subrhombic, elliptic or narrowly elliptic	-	-	-	1000000000000000000000000000000000000000000	elliptic,subrhombic	coriaceous fleshy	1001000	coriaceous,fleshy	0	-	petiole |, minutely pubescent; 	-	-	-	0	-	0	-	0	-	100000000000000000	minutely pubescent	0	-	-	0.1	0.5	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	0	-	0	-	0	-	-	-	-
Peperomia rotundifolia 	10000000000000000000000000000000000000000	globos,ovoid	10000000000	verruculos	0	-	0	-	100	reticulat	1000000	brown	100000000	obliqu	0	-	1	subapical	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epiphytic or epilithic herb, prostrate with ascending stem tips rooting at nodes. 	-	-	-	0	-	10000000000000000000	 nodes	0	-	0	-	1000000	ascending	1000000000000000	ros	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle not nodose, without bract, |, pubescent or glabrous; 	-	-	-	1000000000000000000000000000000000000000	not nodos	100	glabrous	0	-	up to 1 cm long	-	-	1	terminal	1000	terminal	0	-	-	0	-	0	-	spike |, yellow to red, moderately to densely flowered; 	0	-	0	-	1000000000010000000	red,yellow	2-6 cm long	-	2	6	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	internodes 0.3-2 cm long |, green often with red spots. 	-	0.3	2	0	-	0	-	10000001	green,red	Leaves alternate, basely attached, sometimes subpeltate,      	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	-	0	-	0	-	0	-	0	-	apex rounded, 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	base rounded, glabrous to puberulent; 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	1000100	glabrous,puberulent	0	-	0	-	-	-	-	-	(0.5-)1-1.2 x (0.5-)1-1.2 cm	1-1.2	-	1	1.2	(0.5-)1-1.2	-	1	1.2	0	-	margin ciliate, 	-	-	-	0	-	10000000	ciliat	broadly elliptic to elliptic or almost orbicular	-	-	-	1000000000000010000000000000000000000000000	elliptic,orbicular	fleshy or fleshy coriaceous	1001000	coriaceous,fleshy	0	-	petiole |, pubescent to glabrous; 	-	-	-	0	-	0	-	0	-	100	glabrous	0	-	-	-	1	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	0	-	0	-	0	-	-	0	1000
Peperomia serpens 	1000000000000000000000000000000000000000000000000000000	ellipsoid	0	-	0	-	0	-	0	-	1000000	brown	10000000000000	slender	0	-	1	subapical	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epiphytic or epilithic herb, creeping or twining and rooting at nodes. 	-	-	-	0	-	10000000000000000000	 nodes	0	-	0	-	1	creeping	0	-	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle nodose or with 1-2 caducous bracts, not slender, |, crisp-pubescent, not winged, green; 	-	1	2	10000000000000000000000000000000000000000000000000000000000000000000	not slender,nodos,winged	0	-	1	green	to 3 cm long	-	-	3	terminal	1000	terminal	0	-	-	0	-	0	-	spike |, pale green, densely flowered; 	0	-	0	-	10000001	green,red	up to 1.7 cm long	-	-	1.7	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	internodes 0.5-3 cm long |, green. 	-	0.5	3	0	-	0	-	1	green	Leaves alternate, slightly peltate;      	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	blade |, ciliolate towards apex, 	0	-	0	-	1000000000000000	ciliolat	0	-	apex rounded, 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	base rounded, some hairs on young leaves only; 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	100000000000	hairs	0	-	0	-	-	-	-	-	1-2 x 1-2 cm	1-2	-	1	2	1-2	-	1	2	0	-	-	-	-	-	0	-	0	-	broadly elliptic or deltoid	-	-	-	1000000000000000000000000000000000000000000	deltoid,elliptic	fleshy or slightly coriaceous	1001000	coriaceous,fleshy	0	-	petiole |, crisp-pubescent; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	-	2	-	3	5	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	0	-	0	-	0	-	-	0	1200
Peperomia tenella 	100000001000000000000000000000000000000000000000000000000000000	ellipsoid,pyriform,stipitat,obpyriform	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Terrestrial, epilithic or epiphytic, not branched, tiny herb, decumbent and rooting at base,      	-	-	-	1000000000000000000000	epiphytic	10000000000000000000000000000000000	not branched	0	-	0	-	0	-	0	-	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	oblong,rounded	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle not slender, |, glabrous, green; 	-	-	-	100000000000000000000000000000000000000000000000	not slender	100	glabrous	1	green	0.4-1.5 cm long	-	0.4	1.5	terminal	1000	terminal	0	-	-	0	-	0	-	spike |, green, flowers distinctly separate; 	100000000000000000000000000000000000000000	separat	0	-	1	green	1.7-4 cm long	-	1.7	4	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	internodes 0.2-1.6 cm long |, green with lilac. 	-	0.2	1.6	0	-	0	-	100000000000000000000	green,lilac	Leaves alternate, basely attached;      	-	-	-	0	-	-	0	-	0	-	0	-	0	-	apex obtuse and minutely emarginate with hairs in indentation, 	1000000000000000	obtus	1	dentat	100000000000	hairs	base acutish to obtuse, glabrous and ciliate, sometimes sparsely pilose; 	1001000000000000	acut,obtus	10001100	ciliat,glabrous,pilose	0	-	0	-	-	-	-	-	0.6-1.5 x 0.2-1.4 cm	0.6-1.5	-	0.6	1.5	0.2-1.4	-	0.2	1.4	0	-	-	-	-	-	0	-	0	-	elliptic or ovate	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	elliptic,ovat	fleshy-subcoriaceous	1001	subcoriaceous,fleshy	0	-	petiole |, glabrous or with a few hairs at node; 	-	-	-	0	-	0	-	0	-	100000000100	glabrous,hairs	0	-	-	0.1	0.5	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	100000000000000000	glabrous,minutely pubescent	10000000	erect	0	-	-	-	-	0	-	0	-	0	-	-	-	1580
Peperomia tetraphylla 	1000000000000000000000000000000000000000000000000000000	subcylindric,ellipsoid,ovoid	0	-	0	-	0	-	0	-	0	-	0	-	0	-	1	subapical	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epiphytic or rarely epilithic herb, cespitose or rooting at nodes and ascending. 	-	-	-	0	-	10000000000000000000	 nodes	0	-	0	-	1000000	ascending	0	-	-	-	-	-	Inflorescence |, solitary; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle |, minutely pubescent, green; 	-	-	-	0	-	100000000000000000	minutely pubescent	1	green	to 2 cm long	-	-	2	terminal	1000	terminal	0	-	rachis pubescent; 	0	-	0	-	spike |, cream-white; 	0	-	0	-	100000100000000	cream,white	up to 4 cm long	-	-	4	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves in whorls of 4, basely attached;      	4	-	-	0	-	-	0	-	0	-	0	-	0	-	apex obtuse, rounded or emarginate, 	10000000000000000000000000000000000000000000000000000000000000000000000	obtus,rounded	0	-	0	-	base obtuse to subacute, somewhat ciliate towards apex and sparsely puberulent to glabrous; 	100000000000000000000000000000000000000000000000000000000000000000	subacut,obtus	11000100	ciliat,glabrous,puberulent	0	-	0	-	-	-	-	-	0.6-1.2 x 0.4-1.0 cm	0.6-1.2	-	0.6	1.2	0.4-1.0	-	0.4	1	0	-	-	-	-	-	0	-	0	-	rhombic, ovate-elliptic to suborbicular	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	elliptic,suborbicular,ovat,rhombic	fleshy to subcoriaceous	1001	subcoriaceous,fleshy	0	-	petiole |, minutely pubescent; 	-	-	-	0	-	0	-	0	-	100000000000000000	minutely pubescent	0	-	-	0.05	0.2	3	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	100000000000000000	minutely pubescent	0	-	1	green	-	-	25	0	-	0	-	0	-	-	-	-
